date,message
2024-02-20T01:15:31,"Всем привет! Ищем девушку на подселение. 
Квартира 2х комнатная. Все необходимое есть. 
Будем жить втроем, в месяц 75к+-
До уника 10-15 минут пешком. Через дорогу Смолл. 
Оставьте + в комментах, сама напишу)"
2024-02-19T18:54:36,"Ищу парня на подселение, квартира находится недалеко от казгюу, в 10-15 минутах, напротив смолла. Однушка 50 м^2, оплата по 75к и коммуналку отдельно"
2024-02-19T18:35:44,"Подселение, девушки 🎀

Ищу 1-2 девушек на подселение в 2х комнатную квартиру, кухня студия.
До университета Казгюу 20-30 минут езды.
Квартира светлая, уютная. 
Оплата 50к + ком.услуги.
Обращаться по номеру WhatsApp: 8 705 405 94 44.
Можете оставить плюсы в комментах 🫶🏻"
2024-02-18T20:51:24,"ПОДСЕЛЕНИЕ НА САТ СИТИ.

Ищу двух соседок без аллергии на кошек. У меня один кот, я сама кормлю и убираю все, он не тактильный и проводит большую часть времени сам по себе. 

Либо одну девушку, но с оплатой будет чуть выше, чем если бы мы жили втроем. Жилой комплекс новый, на этаже нет соседей. Главное, чтобы мы подходили друг другу в плане быта. 

цена зависит от количества девушек в кв. начинается от 70 тыс тенге в месяц. В квартире есть всё: мебель, новая техника, вешалки, смарт-телевизор, зеркала в полный рост и многое другое. Посуды и всего остального хватит. 

Очень срочно нужна как минимум одна соседка! 😭❤️

Все подробности в Telegram: @sumakala"
2024-02-14T22:20:16,"Всем привет 🙌

Срочно ищу 1 пацана на подселение
Без вредных привычек и обязательно платежеспособного

Квартира:
Однушка (студия) 42 квадрата
+Все оборудование есть (от инета до мебели)

+Находится в 1 км от университета
Можно на автобусе за 5 мин доехать

Писать вот сюда: @kezan77"
2024-02-14T16:53:12,"Всем привет. Сдаю квартиру в жк  Мисон с евро ремонтом. Квартира 2-комнатная с гардеробом и полностью мебелирована. 
По всем вопросам обращаться по номеру: 87025511247"
2024-02-14T16:39:28,"Всем привет! Сдаю квартиру 1-комнатная недалеко от университета 150к, кому интересно обращайтесь в лс
@LionHeart76w"
2024-02-14T16:35:33,Қайырлы күн.Универдің жанынан квартира іздимін.Қыздар болса.Немесе подселениегеде болады.Бағасы 40 мыңға диін болса ыңғайлы еді.87051291015 осы номерге ватсапқа жазсаңыздар өтініш.
2024-02-14T16:35:18,"Ищу 1 парня на подселение. На постоянное проживание.Только  нашим студентам КАЗГЮУ.
Квартира 2 х комнатная,новая ,с отличным ремонтом.Платежеспособным!Оплата за квартиру,снимаем за 200.000 тг+ ком услуга. На троих выходит по 100000 тг номер 87028179181"
2024-02-14T16:34:10,"всем привет, кто нибудь ищет девушку на подселение? напишите на этот номер 87057026939🙏"
2024-02-14T12:53:22,"Всем привет! Ищу 1 парня на подселение в квартиру возле универа. 
ЖК Greenline Terra, 2 комнатная, до уника 5 -7минут пешком,самые лучшие условия 
оставьте + в комментах, сам напишу"
2024-02-12T23:11:41,"«Ищу девочек с кем можно будет снять квартиру возле универа или может кто-то ищет одну девушку на подселение. Готова переехать в течение 1-3 дней. На длительный срок.
О себе: чистоплотная, вежливая с хорошим характером и ищу таких же девушек.»"
2024-02-12T19:59:19,"Ищу соседку, будем жить вдвоем. Дом в 5-10 минутах от универа, оплата 75к"
2024-02-11T17:47:21,"Всем привет! Ищу 1 парня на подселение в квартиру возле универа. 
ЖК Сеным, 2 комнатная, до уника 4-5 минут пешком
оставьте + в комментах, сам напишу"
2024-02-11T12:45:59,"Ищу девочку с кем снимать квартиру. Будем жить вдвоем. Платежеспособную , я думаю примерно 70-75 тысяч. 
Район сарыарки, где Рэдиссон. Ставь плюс я напишу сама"
2024-02-11T12:45:27,"ЖК Манхэттен 
Только девушки 
50+ком (3-4тыс)
заезд сегодня-завтра
11-12 февраля 
фото отправлю в лс 
можете оставить + 
или связаться сами 87751048579"
2024-02-08T17:46:27,"Добрый вечер. Ищу одну девушку на подселение. 70к в месяц. Адрес: Сарыарка 11
Можете оставить +, свяжусь сама"
2024-02-08T17:42:56,"Привет😊

На Косшыгулулуы 24/2 ищу девочек на подселение в двухкомнатную квартиру. На данный момент нас двое. 
Пожалуйста оставьте + , я вам напишу"
2024-02-06T20:02:16,"Доброго времени суток, жёлтый 🦦💛.
Очень срочно 🚨.
Ищу 1 девушку на подселение в 2-х комнатную квартиру. На длительный срок. Сейчас нас двое, соответственно жить будем втроем.
67 000тг в месяц + ком услуги. 
В первый месяц также депозит по 20 000тг.
Оплата каждое 5-е число. 
Расположение на левом берегу, район Ботанического сада. 
 Прямо перед домом расположена автобусная остановка, в пяти минутах езды Mega Silk Way, так же недалеко Республиканская главная мечеть 🕌.
Обращаться по номеру: 8 778 196 1672 - Инжу."
2024-02-06T02:14:55,"всем салам 👋 
ищу к кому можно подселится, не важно сколько комнат и тп
главное возле казгюу
есть пацаны такие варианты? отпишите в комментах +"
2024-02-06T02:14:39,"Здравствуйте! опубликуйте пожалуйста анономно, ищем на подселение платежеспособные, безконфликтные 2 парня в двух комнатную. Жк сеним .Подробности по номеру  87020281480"
2024-02-06T01:40:51,"Всем привет! Ищу девушку на подселение в квартиру возле универа. 
ЖК Копенгаген, 1 комнатная, до уника 5-7 минут пешком
оставьте + в комментах, сама напишу💋"
2024-02-06T01:38:16,"всем привет. ищу платежеспособного и чистоплотного пацана с кем можно будет найти и вместе снимать квартиру. 
оставьте плюс в комментариях."
2024-02-06T01:36:22,"Ищем девушку без вредных привычек для совместного проживания. Квартира в ЖК «Кашаган», рядом с университетом. Арендная плата 53 тыс./месяц + коммунальные услуги.
Оставьте +, сама напишу"
2024-02-06T01:35:24,"Ищу квартиру возле университета, если кто хочет вместе снимать оставьте плюсик или может я к кому-то присоединюсь второй или третьей.
Пишите по номеру 87089527996."
2024-02-06T01:19:11,"Привет) 
Хотела бы сказать что возле нашего университета сдается квартира в ЖК College.Wi-Fi, мебель все имеется. В месяц 170,000(ком.услуги включены). 
Можете обращаться по номеру 
+7 707 180 0901"
2024-02-03T18:08:42,"Всех приветствую!

Ищу 1-2 людей на подселение(Сам парень). Двухкомнатная квартира в ЖК Кашаган, желательно на длительный срок. Оплата в районе 50-60 тысяч. 
-Квартира  очень уютная и теплая;
-Уник в 5 минутах;
-В доме имеется все необходимое.

P.S.:Если вы еще и готовить умеете вам цены не будет :)

Кто заинтересован отпишите ""+"" в комментарии я с вами свяжусь!"
2024-02-02T18:30:56,"Ищем 1 девушка на поселение 45 000 тг первый месяц (так как есть депозит) дальше уже 40 000 тг. Жк Энергетик, Нарикбаева 10."
2024-02-01T18:31:43,"Всем привеет. Ищем на подселение девушку (одну). Будем жить втроем. Район нура, Жк ЖАГАЛАУ. Оплата в месяц 140к (делим на 3) 
Обращаться по номеру 87087702470 только ватсап"
2024-01-29T17:57:52,"ЖК Манхэттен 
Только девушки 
50+ком (3-4тыс)
заезд 12 февраля 
фото ватсап 87751048579"
2024-01-24T20:58:21,"Всем привет, девочки, кто нибудь может ищет квартиру? Ищу девушку или двух на подселение с 5 февраля. Квартира двухкомнатная с новым ремонтом. Имеются все условия для комфортного проживания. Арендная плата - 80.000 тг. В районе Ханшатыра. 15 минут от Универа на машине и 30-40 минут на автобусе. обращаться по номеру 87789311934 -Луиза или оставьте плюсик☺️"
2024-01-23T15:25:09,"Доброго времени суток, жёлтый 🦦💛.

Ищу 2 девушек на подселение в 2-х комнатную квартиру. На длительный срок.
67 000тг в месяц + ком услуги. 
В первый месяц также депозит по 20 000тг.
Оплата каждое 5-е число. 
Расположение на левом берегу, район Ботанического сада. 
 Прямо перед домом расположена автобусная остановка, в пяти минутах езды Mega Silk Way, так же недалеко Республиканская главная мечеть 🕌.
Обращаться по номеру: 8 778 196 1672 - Инжу."
2024-01-23T15:24:57,"Ищу одну девушку на подселение, 70к с каждого"
2024-01-17T16:17:38,"Ищу парня на подселение, квартира находится около смолла рядом с казгюу. Оплата 75к + коммуналка"
2024-01-17T15:38:27,"Ищу 3 девочек с кем можно будет снять квартиру (2-х комнатную квартиру). Собираюсь снять возле универа. Будем скидываться за кв 50-60к.
(Или возможно кто-то ищет себе сожительницу)
Кто хотел бы , напишите (+) под постом"
2024-01-16T04:18:57,"ищу платежеспособного, чистоплотного пацана чтобы вдвоем снимать квартиру, одна на примете в ЖК Сеним. 70к

номер: 87772642469"
2024-01-16T04:14:59,"Сәлем!

Ищу девочек на подселение. По адресу Қосшығұлұлы 24/2.
-квартира  очень теплая
-имеется все необходимое
-заезд уже возможен

сама учусь в КАЗГЮУ. Нравится чистота и порядок. 

Пожалуйста оставьте +  свяжусь с вами"
2024-01-16T04:14:37,"Ищем девушку без вредных привычек для совместного проживания. Квартира в ЖК «Кашаган», рядом с университетом. Арендная плата 53 тыс./месяц + коммунальные услуги.
Оставьте +, сама напишу"
2024-01-14T03:32:09,"Ищем квартиру с подселением
нас двое
сумма аренды в районе 35-50к
было бы хорошо если кв рядом с универом (можно и в районе нура)
пишите на номер 
+7 (747) 411-28-87"
2024-01-12T21:42:20,"ищу к кому можно подселиться!   могу платить в районе 50-60к. без вредных привычек, 2-курсница. возможно буду работать, поэтому дома может буду нечасто, пока точно сказать не могу. оставьте «+», сама спишусь🥹🫶🏻"
2024-01-09T14:54:35,"Кто ищет себе кв с подселением, девочки, оставьте +.
100к (коммуналка и вайфай входят в эту сумму)"
2024-01-07T22:21:57,"Всем привет, ищу девушку с которой можно будет найти и вместе снимать квартиру
Или возможно кто-то ищет себе сожительницу
Оставьте + в комментах"
2024-01-04T14:47:10,"Ищу девушку на подселение
50к/месяц + ком услуги
Жк недалеко, 1 остановка
Пишите в ком, свяжусь сама для подробностей"
2024-01-04T14:46:57,"Ищу квартиру, 1 парень, без вредных привычек, платежеспособный!!!

@lol_123456"
2023-12-30T00:45:04,"Ищу 3—4 девочек , будем искать кв вместе ( двухкомнатную)отправляйте плюсики напишу в лс <3
Будем скидываться за кВ 40—50 к"
2023-12-27T18:27:59,"Всем привет 🙌

Срочно ищу 1 пацана на подселение
Без вредных привычек и обязательно платежеспособного

Квартира:
Однушка (студия) 42 квадрата
+Все оборудование есть (от инета до мебели)

+Находится в 1 км от университета
Можно на автобусе за 5 мин доехать

Писать вот сюда: @kezan77"
2023-12-27T17:43:41,"Бәріне, сәлеем! ЖК копенгаген бір бөлмелі пәтерге екі қыз керек. Айына 165мың+комуналка. Ішінде барлық керек жарақтылары бар. Коментке + қалдырсаңыздар өзім жазамын."
2023-12-27T17:43:33,"Ищем на подселение одного парня.Будем проживать четвером.Квартира находится возле казгюу.ЖК Ерке.Оплата 160000+коммуналка
87472734927"
2023-12-27T17:38:08,"Всем привет, ищу девушку с кем можно будет снять квартиру (2-3 -х комнатную квартиру). Собираюсь снять возле универа. Кто хотел бы , напишите (+)под постом 
Анон"
2023-12-27T17:36:07,Я ищу квартиру возле универа Казгюу не больше от 50 тысяч
2023-12-27T17:30:17,"кто ищет сожительницу на подселение. оставьте + в комментах, сама напишу"
2023-12-25T23:02:35,"всем привет, ищу сожительницу (девушку) на 2 семестр. Вместе найдем квартиру. Напишите в комменты плюс, я вам напишу"
2023-12-25T18:06:05,"Ищу чистоплотную девушку на подселение в квартиру-студию, будем жить вдвоем
Находится в 10-15 минутах езды от казгюу, в квартире все необходимое есть, теплая
Оплата 60.000 в месяц + комм.услуги
Пишите, если интересно или есть вопросы @carramelya / +77758367180"
2023-12-23T15:54:06,"Привет, ищу 2х девушек после января, в январе могу принять только одну. Однокомнатная квартира напротив универа. Жк College. В общем 140.000 + ком.услуги. Обращаться по номеру 87013565055."
2023-12-21T18:33:42,"Приветствую всех. Возьму одного человека на подселение со второго семестра, условия хорошие. ЖК Сеним прям напротив Университета, 43 кв / м. Подробности в ЛС (Парень) 

Писать @tevazzzu / 87073450666

Оплата 70.000 в месяц"
2023-12-21T15:10:42,"Нужна девушка на подселение. Сама тоже снимаю, вдвоем будем жить. Студия, 65 тыс недалеко от уника. В квартире всё есть, тепло и обустроена. Напишите плюсик в комменты, сама выберу."
2023-12-21T14:42:19,"Всем привет, кто ищет сожителей, мы ищем квартиру возле универа, желательно копенгаген (можна и другие варианты), нас двое ( девочек), примерно на сумму 40-50к. Можете написать на номер 87052473281"
2023-12-21T14:39:31,"Здравствуйте, ищу на подселение 2 девочек, будем жить втроем 
Квартира находится в районе Жагалау 
Уютная, светлая и просторная евродвушка
60к без коммуналки и депозита, интернет есть 
За фото и подробностями👉 +77783468678"
2023-12-21T14:37:42,"Ищу 2 парней на подселение. На постоянное проживание.Только  нашим студентам КАЗГЮУ.
Квартира 2 х комнатная,новая ,с отличным ремонтом.Платежеспособным!Оплата за квартиру,снимаем за 200.000 тг+ ком услуга. На троих выходит по 66.500 тг номер 87028179181"
2023-12-21T14:36:06,"Привет, дэйли, опубликуй пожалуйста анонимно. Ищу девушку, чтобы жить вместе рядом с КАЗГЮУ в ЖК Сеным во втором семестре. Без левых движений, со здоровым образом жизни и фокусом на учёбе, чтобы влиять друг на друга только в лучшем образе🤞🏻"
2023-12-21T00:34:22,"HO HO HO!🎅🏻 Приготовьтесь к погружению в атмосферу настоящего новогоднего волшебства на вечеринке Daily Party в это воскресенье ❄️
Закрываем год в уютном баре @frida.the.bar, где вас ждут лучшие клубные треки и эмоции ☃️

— шоу программа с призами от наших спонсоров 🎁
— welcome drink каждому гостю 🍸
— впечатляющий выбор напитков и коктейлей в баре 🍹
— мини вейп шоп в заведении 💨
— уголок для любителей 🎈
— лайн - ап от нашего DJ 🎶
Праздничный дресс - код приветствуется 😍

📅 Дата: 24.12.23
📍 Адрес: Сарайшык 7
🕐 Время: 21:00 — 03:00
🎫 Стоимость: 3 000 (ПЕРВЫЕ 100 БИЛЕТОВ)
FC/DC

❗️Билеты продаются только через директ @paartydaily"
2023-12-18T21:59:14,"всем привет!🤍
ищу девушку на подселение со 2 семестра
Неконфликтную и платежеспособную для дальнейшего проживания😇
Жить будем вдвоем. 
-Мебель в квартире новая
-Теплая квартира с кирпичными стенами
-Все условия для проживания есть
-Жк Кашаган (3 мин ходьбы от университета)
-оплата 100к + ком услуги
можете написать + и я вам сама напишу😇"
2023-12-18T17:48:55,"Здравствуйте, нужны на подселение 2-3девушки. Будем жить вчетвером, мы учимся в КазГЮУ, квартира близко к Хан-шатыру. Sat city, Адрес Асфендиярова 3. Квартира очень красивая, больщая очень. На 4 девочек хватает. С евроремонтом, эстетичная квартира. Могу скинуть фото и видео в лс. Каждый месяц 55000+ком.услуга. В первый месяц за депозит 12500. Депозит возвратный!!! Район очень хороший, кто не планирует переезд в ближайшей неделе, не беспокоить пожалуйста."
2023-12-12T17:18:00,"Все салам 🙌

Срочно ищу 1 парня на подселение
Без вредных привычек и обязательно платежеспособного

Квартира:
Однушка (студия) 42 квадрата
+Все оборудование есть (от инета до мебели)

+Находится в 1 км от университета
Можно пешком за 15 мин дойти

Цена:

75.000тг+ком услуги

Писать вот сюда: @kezan77"
2023-12-12T17:04:18,"всем привет! 
ищу девочку на подселение со 2 семестра , квартира находится у казгюу , дом новый , есть красивый закрытый двор, у вас будет отдельная комната , вся мебель в квартире новая , также новая техника , посуда имеется, квартира с новым ремонтом. 
по поводу оплаты 100к, коммунальные услуги входят в стоимость , если вас заинтересовало , оставьте +, я напишу вам"
2023-12-12T17:04:07,"Ищем 2 девочек на подселение. 2 комнатная квартира, будем жить вчетвером. 220000 за квартиру, 55000 с каждой + комм. Услуга. Выйдет в месяц максимум 60000.  Квартира большая и красивая с евроремонтом, не далеко от Казгюу, хан шатыр. Sat city. Напишите в лс, скину фото квртиры. Если не планируете переезж ближайшие 2 недельки, не беспокойте пожалуйста лишними вопросами, спасибо❤️"
2023-12-12T17:00:52,"Ищу 1 парня на подселение.На постоянное проживание.Только  нашим студентам КАЗГЮУ.
Квартира 2 х комнатная,новая ,с отличным ремонтом.Платежеспособным!Оплата за квартиру,снимаем за 200.000 тг+ ком услуга. На троих выходит по 66.500 тг номер 87028179181"
2023-12-12T16:59:17,"Всем Салам!
Срочно ищем на подселение 1 человека (пацана), 2 комнатная квартира (65кв метров) в ЖК Манхэттен 3, в 10 минутах от универа, оплата 80000 вместе с комм услугами, просторная квартира с нормальным ремонтом.
Звонить по номеру или писать на ватсап: +77066677700"
2023-12-12T16:57:42,"Привет, daily 💛
Дорогая женская половина этого комьюнити!  Кому нужна одна девочка на подселение в районе КазГЮУ? Желательно жк копенгаген, аркада, сеним. Напишите пожалуйста +, я с вами свяжусь."
2023-12-12T16:53:27,"Всем привет, сдается квартира в районе казгюу: жилой комплекс Керемет. 
+ есть телевизор, электронная плита, мебель, огромный шкаф, все условия предоставлены. 
+ близко находится к универу, очень комфортабельная квартира за выгодную цену. 
+ сдается от самого хозяина, без риелтора. 
если есть кто ищет жилье, напишите пожалуйста мне, однокомнатная квартира, оплата за месяц 120к+комм."
2023-12-12T16:45:47,"Здравствуйте!Ищу одну девушку на подселение.Мухамедханова 16/2,будем жить вдвоем"
2023-12-10T18:50:26,"Всем привет, сдается квартира в районе казгюу: жилой комплекс Керемет. 
+ есть телевизор, электронная плита, мебель, огромный шкаф, все условия предоставлены. 
+ близко находится к универу, очень комфортабельная квартира за выгодную цену. 
+ сдается от самого хозяина, без риелтора. 
если есть кто ищет жилье, напишите пожалуйста мне, однокомнатная квартира, оплата за месяц 120к+комм."
2023-12-09T13:22:02,"Все салам 🙌

Срочно ищу 1 парня на подселение
Без вредных привычек и обязательно платежеспособного

Квартира:
Однушка (студия) 42 квадрата

Находится в 1 км от университета
Можно пешком за 15 мин дойти

Цена:

75.000тг+ком услуги

Поэтому кто заинтересован отпишите сюда: @kezan77"
2023-12-06T15:37:54,"Хочу обратиться к девочкам, кто ищет квартиру, можете оставить плюсик, я напишу сама )"
2023-12-06T15:30:05,"Здравствуйте! Ищем на подселение одну девушку, ЖК копенгаген. Цена на одного человека 37500 + ком услуга. Будем жить в четвером. Все вопросы на номер 87081224516."
2023-12-06T15:29:26,"Привет, Дейли!

ПОДСЕЛЕНИЕ НА САТ СИТИ.

Ищу двух соседок без аллергии на кошек. У меня один кот, я сама кормлю и убираю все, он не тактильный и проводит большую часть времени сам по себе. 

Либо одну девушку, но с оплатой будет чуть выше, чем если бы мы жили втроем. Жилой комплекс новый, на этаже нет соседей. Главное, чтобы мы подходили друг другу в плане быта. 

цена зависит от количества девушек в кв. начинается от 70 тыс тенге в месяц. В квартире есть всё: мебель, новая техника, вешалки, смарт-телевизор, зеркала в полный рост и многое другое. Посуды и всего остального хватит. 

Очень срочно нужна как минимум одна соседка! 😭❤️

Все подробности в Telegram: @nluna1"
2023-12-03T18:29:06,"Добрый день, ищу на подселение 2 девочек❣️
Квартира находится в районе Жагалау 
Уютная, светлая и просторная евродвушка
60к без коммуналки и депозита
Ставьте плюс в коменты, напишу подробнее в лс🫶"
2023-12-01T23:25:34,Нужен парень для совместного проживание от универа 10-15 минут пешком
2023-11-30T23:53:38,"Ищу девочку для совместного проживания, будем втроем жить дружно и весело!
Квартира не далеко от универа.
2 остановки.
За фото и подробностями можете обращаться на ватсап🫶🏻
87081954880"
2023-11-30T23:43:28,"Всем привет. Ищу парня на подселение без вредных привычек. Однушка в 10 минутах езды на автобусе от уника. Есть все условия. 70к в месяц+комм.
Будем жить вдвоем.
Контакты: +77082291402

Если что на хате есть пс 5 + игры"
2023-11-27T12:22:12,"Ищу девушку на подселение
50к/месяц + ком услуги
Жк недалеко, 1 остановка
Пишите в ком, свяжусь сама для подробностей"
2023-11-23T20:37:31,"Анон 
Ассалам алейкум!
Ищем третьем подселенца (пацана), двухкомнатная квартира, ЖК Манхэттен 3, желающие оставляйте + в комментариях, сам напишу вам"
2023-11-23T12:33:27,"Евродвушка с классным ремонтом,ищу на подселение 3 девочек 50к + ком услуги 
Находится жк возле казгюу 
Нарикбаева 6А
Точно подружимся отправляйте плюсы 
В комменты добавлю в беседу и покажу квартиру"
2023-11-20T17:06:05,"Сдам в аренду однокомнатную квартиру с мебелью ,с посудой и тд(полный фарш)‼️
Адрес:Чингис Айтматова 40(Жк Брюссель 2)
Цена:180 000 😋
Ранее не сдавалась в аренду✅
45кв
Большая Кухня✅
Интернет подключен ✅
Стол поставлю 
Можно жить до 3х человек
писать сюда @jk_ktal"
2023-11-20T15:55:16,"Привет, мнушники.
сдаю квартиру напротив университета, 
ЖК«Сенім».
квартира однокомнатная, 
140тыс + коммунальные услуги.
(есть интернет, кабельная, телевизор, стиральная машина, плита)
можете звонить или писать по номеру: 
8 700 304 75 79"
2023-11-18T19:35:38,"Всем привет. Ищу сожителя в 1комнатную квартиру. 
80(включая коммуналку) 
Заезд можно 25 ноября
Айтеке би 11
10 минут пешком от Университета 



Номер: +77051284029"
2023-11-18T15:06:45,"Привет, балапашки 🐣.
Ищу сожителя/сожительницу в двухкомнатную квартиру на ботаническом саду. Стоимость аренды по 90 000тг + ком.услуги. Первый месяц заплатить ещё депозит надо будет (так же пополам). 
Есть время до 5 декабря.
Пишите в комментариях, напишу вам."
2023-11-17T16:46:57,"Срочно ищу вторую девушку чтобы жить вместе или ищу тех, кто непротив подселения
Могу платить максимум 65к в месяц, непротив жить в однушке но чтобы там все работало 
Желательно возле универа но даже если не рядом то пожалуйста напишите🙏
Оставьте свой номер или телеграм аккаунт или мой тг @Aibotarmy"
2023-11-17T16:32:00,"Ищу 1 парня на подселение.На постоянное проживание.Только  нашим студентам КАЗГЮУ.
Квартира 2 х комнатная,новая ,с отличным ремонтом.Платежеспособным!Оплата за квартиру,снимаем за 200.000 тг+ ком услуга. На троих выходит по 66.500 тг номер 87028179181"
2023-11-17T16:31:51,"Привет, Дейли!

ПОДСЕЛЕНИЕ НА САТ СИТИ.

Ищу двух соседок без аллергии на кошек. У меня один кот, я сама кормлю и убираю все, он не тактильный и проводит большую часть времени сам по себе. 

Либо одну девушку, но с оплатой будет чуть выше, чем если бы мы жили втроем. Жилой комплекс новый, на этаже нет соседей. Главное, чтобы мы подходили друг другу в плане быта. 

Аренда 60-80 тысяч тенге в месяц. В квартире есть всё: мебель, новая техника, вешалки, смарт-телевизор, зеркала в полный рост и многое другое. Посуды и всего остального хватит. 

Очень срочно нужна как минимум одна соседка! 😭❤️

Все подробности в Telegram: @nluna1"
2023-11-16T18:29:05,"Ищу девушку на подселение! Район КАЗГЮУ, 75тыс, будем жить вдвоём, сама девушка. В квартире всё есть, меблирована. По вопросам пишите @hxnees"
2023-11-15T18:17:48,"Есть кто ищет сожительницу?  С утра до вечера на работе буду, вредных привычек нет. Долго жить не буду, максимум 2 месяца. Без разницы какой район, главное чтобы оттуда был прямой транспорт до центра, хотя это тоже не принципиально. 
Напишите по номеру +7 771 115 5993"
2023-11-08T15:27:01,"всем общий жёлтые. ищу на подселение пацана, просторная однушка около КазГЮУ, цена — 90к(с учётом ком услуг), оставляйте плюсы в комментах, отпишусь."
2023-11-07T23:43:04,"Ищем двух девочек на подселение. Две спальни, комфортная квартира, рядом с университетом. Очень важно быть чистоплотными, без аллергии на кошек, у нас 2 кота. Также важна лояльность, без лишних вопросов о личной жизни/куда пошли/что делали и так далее. Девочки, которые ценят личное пространство и не станут брать чужие вещи без разрешения. Напишите в комментариях пожалуйста, если все устраивает"
2023-11-04T22:10:22,"Ищу на подселение 3 девочек.Курящих некурящих не важно
Живу возле универа,за мечетью
2 комнатная евродвушка , очень уютная квартира 
Обязательно будет дружелюбная атмосфера дома,светодиодную ленту что б тик токи снимать 😜
Очень классный ремонт
50 тысяч + Ком услуги"
2023-11-03T15:47:39,"есть, кто сдает 2 комнатную кв в районе уни?
не для подселения, нужна квартира на длительный срок"
2023-11-03T13:00:37,"Ищу на подселение девушку,евродвушка!)
90+ ком услуги 
Желательно курящую 🤣И веселую.Ищу себе и соседку  и подружку 😝
Пишите + в комментах"
2023-11-02T23:18:58,ищу двух девушек на подселение двух ком кв около уника. 50к каждого с ком услугой. Оставьте плюсик сами напишем. Чистоплотные без вредных привычек пожалуйста. Анонимно🙌🏻🌸
2023-11-02T23:17:15,"Нужна девушка для подселение. Жк Аркада, 10 мин от Казгюу 
Евро ремонт, охранник, домофон есть
В месяц 70 тыс

+7 708 260 7927"
2023-11-02T23:07:18,"ищу одну девушку на подселение, жк недалеко от универа 50к/месяц+ ком.услуги по вопросам на номер: 87763567683"
2023-11-02T21:54:22,"Здравствуйте, нужна девушка на подселение, 130к+20к депозит
Оставьте плюсик, сама напишу"
2023-10-31T16:31:54,Здраствуйте ищу людей для подселения . Жк Инжу сити .  10 минут от универа . Можно на автобусе.
2023-10-31T16:31:30,"Всем привет
Ищу двух девушек на подселение, трехкомнатная квартира(Жк «Самрук Towers»). Чистоплотные. Первый месяц 55000, остальные 42+комм.услуги.Оставьте плюсик сама напишу, анон"
2023-10-30T13:42:10,ищу двух девушек на подселение двух ком кв около уника. 60к с каждого с ком услугой. Оставьте плюсик сами напишем. Чистоплотные без вредных привычек пожалуйста. Анонимно
2023-10-28T18:55:48,"Привет жёлтые 💛
В связи с многочисленными жалобами по поводу еды и качества в столовке, мы создали сервис по доставке комплексных обедов для студентов прямо в университет Daily Food 🍛
Меню с домашней и горячей едой можешь чекнуть в профиле в инсте: @dailyffoodd

Так же дарим скидку 10% на первый заказ 🫶🏻
Похавай плотно и дешево вместе с Daily Food 😋"
2023-10-28T15:06:23,"кто ищет девушку на подселение? с 1 ноября, желательно в районе университета
если да, оставьте пожалуйста плюсик в комментах, сама напишу 🫶"
2023-10-27T15:47:04,"Ищу девочку на подселение. Своя квартира, чистая, просторная с хорошим ремонтом. Жить будем вдвоем, коммунальные услуги платить буду сама. Оплата 100к в месяц. Возле университета находится, 1км. Евро двушка, зал с кухней и отдельная комната. Есть кошка. Оставь комм, сама напишу."
2023-10-26T16:06:21,"кому нужна девушка на подселение. своевременная оплата. работаю, практически весь день меня не будет. было б лучше если кв рядом с уником🥹. оставьте + сама напишу"
2023-10-25T21:44:14,"Привет!
Сдается в аренду 2х-комнатная квартира через месяц! Аренда 250к, можно компанией. Если интересует пишите!
@nuriiiiii"
2023-10-24T20:31:37,"привет казгюу! админу удачи!💗
ищу девушку на подселение в квартиру возле казгюу.
скажу сразу, что будем жить вдвоем, поэтому выйдет так, что плата будет дороже чем у студенток обычно.
20 пешком, на машине 5-7 минут. 
новый жк, комфортные условия.

 В 43 кв м жилом пространстве с кухней-студией, отдельной комнатой и собственным санузлом доступна для аренды в новой просторной квартире, оборудованной новой мебелью и техникой. Здесь есть холодильник, современный телевизор с интернетом, а также полный набор мебели. Стиральная машина и вся необходимая кухонная утварь также в наличии. Для удобства, доступен Wi-Fi.

Ищу молодую, аккуратную и финансово надежную девушку, которая планирует долгосрочную аренду. Квартира расположена в районе Ханшатыра, в ЖК «Манхэттен» на левом берегу.

telegram @nluna1
+77472797504 whatsapp"
2023-10-19T20:34:00,"Всем привет! Сдается в аренду квартира в ЖК Санат. Коргалжын 23/1. 
Напротив Small, в 10-15 минутах от университета. Квартира хорошая, 2-х комнатная. 160 000 тенге в месяц, хозяйка может и снизить цену на немного.
Есть три больших дивана, спокойно вместитесь, если будет снимать 3  человека.
Автобусы ходят рядом 17,44,35 и др. 
По поводу доп. информации пишите @it_ssim"
